,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
3710,TPL,Texas Pacific Land Trust,Financial,Real Estate Development,USA,6580000000,31.49,848.00,4.64%,"26,836"
3712,TPR,"Tapestry, Inc.",Consumer Goods,Textile - Apparel Footwear & Accessories,USA,9790000000,13.14,33.56,-0.74%,"3,787,883"
3713,TPRE,Third Point Reinsurance Ltd.,Financial,Property & Casualty Insurance,Bermuda,958210000,-,10.21,-2.95%,"698,607"
3714,TPVG,TriplePoint Venture Growth BDC Corp.,Financial,Closed-End Fund - Equity,USA,342960000,7.75,13.84,-0.36%,"105,907"
3716,TPX,"Tempur Sealy International, Inc.",Consumer Goods,Home Furnishings & Fixtures,USA,3240000000,29.40,59.48,0.39%,"1,099,739"
3719,TR,"Tootsie Roll Industries, Inc.",Consumer Goods,Confectioners,USA,2250000000,43.52,37.47,-1.13%,"72,282"
3720,TRC,Tejon Ranch Co.,Financial,Property Management,USA,448700000,106.71,17.50,-1.74%,"26,531"
3721,TRCO,Tribune Media Company,Services,Broadcasting - TV,USA,4080000000,10.48,46.19,0.00%,"316,961"
3722,TREC,Trecora Resources,Basic Materials,Chemicals - Major Diversified,USA,222680000,-,8.99,-1.86%,"29,631"
3723,TREX,"Trex Company, Inc.",Industrial Goods,General Building Materials,USA,4060000000,30.44,69.35,-0.87%,"498,318"
3724,TRGP,Targa Resources Corp.,Basic Materials,Oil & Gas Pipelines,USA,9180000000,-,39.99,-0.84%,"2,112,483"
3725,TRI,Thomson Reuters Corporation,Services,Publishing - Periodicals,USA,29370000000,182.05,58.62,-0.48%,"355,255"
3726,TRK,"Speedway Motorsports, Inc.",Services,Sporting Activities,USA,586740000,14.28,14.02,-3.04%,"25,278"
3727,TRN,"Trinity Industries, Inc.",Services,Railroads,USA,2960000000,33.76,22.38,-2.70%,"1,096,899"
3728,TRNO,Terreno Realty Corporation,Financial,REIT - Industrial,USA,2630000000,39.27,42.76,-0.23%,"270,018"
3729,TROX,Tronox Holdings plc,Basic Materials,Chemicals - Major Diversified,USA,1600000000,-,13.00,-2.91%,"641,319"
3730,TRP,TransCanada Corporation,Basic Materials,Oil & Gas Pipelines,Canada,42170000000,16.44,45.97,-0.67%,"1,413,965"
3731,TRQ,Turquoise Hill Resources Ltd.,Basic Materials,Copper,Canada,3510000000,8.19,1.67,-1.18%,"5,813,582"
3732,TRT,Trio-Tech International,Technology,Semiconductor Equipment & Materials,USA,11980000,38.94,3.31,-1.30%,740
3733,TRTN,Triton International Limited,Services,Rental & Leasing Services,Bermuda,2480000000,7.25,31.50,-1.25%,"287,380"
3734,TRTX,"TPG RE Finance Trust, Inc.",Financial,REIT - Diversified,USA,1430000000,11.55,19.60,-0.41%,"329,515"
3735,TRU,TransUnion,Services,Business Services,USA,12700000000,45.66,67.80,-0.56%,"1,435,990"
3736,TRV,"The Travelers Companies, Inc.",Financial,Property & Casualty Insurance,USA,35640000000,14.56,135.19,-0.51%,"1,377,662"
3737,TRX,Tanzanian Royalty Exploration Corporation,Basic Materials,Gold,Canada,110820000,-,0.77,-1.39%,"194,276"
3738,TRXC,"TransEnterix, Inc.",Healthcare,Medical Instruments & Supplies,USA,503400000,-,2.34,2.63%,"1,886,748"
3739,TS,Tenaris S.A.,Industrial Goods,Metal Fabrication,Luxembourg,16170000000,19.05,28.27,-2.65%,"976,759"
3740,TSE,Trinseo S.A.,Consumer Goods,Rubber & Plastics,USA,1950000000,6.95,46.31,-4.14%,"282,330"
3741,TSI,"TCW Strategic Income Fund, Inc.",Financial,Closed-End Fund - Debt,USA,260850000,48.84,5.47,-0.18%,"96,897"
3742,TSLX,"TPG Specialty Lending, Inc.",Financial,Mortgage Investment,USA,1310000000,10.76,20.01,-0.79%,"123,563"
3743,TSM,Taiwan Semiconductor Manufacturing Company Limited,Technology,Semiconductor - Integrated Circuits,Taiwan,207190000000,19.20,42.21,-0.42%,"5,049,921"
3744,TSN,"Tyson Foods, Inc.",Consumer Goods,Meat Products,USA,25500000000,13.80,69.57,-1.24%,"1,818,645"
3745,TSQ,"Townsquare Media, Inc.",Services,Broadcasting - Radio,USA,113110000,-,5.95,1.71%,"16,617"
3746,TSS,"Total System Services, Inc.",Financial,Credit Services,USA,17270000000,31.22,98.04,0.31%,"1,351,237"
3747,TSU,TIM Participacoes S.A.,Technology,Wireless Communications,Brazil,7640000000,11.70,15.93,-1.91%,"1,453,482"
3748,TTC,The Toro Company,Industrial Goods,Small Tools & Accessories,USA,7440000000,24.60,70.05,-1.23%,"244,449"
3749,TTI,"TETRA Technologies, Inc.",Basic Materials,Oil & Gas Equipment & Services,USA,309300000,-,2.46,-2.77%,"579,777"
3750,TTM,Tata Motors Limited,Consumer Goods,Auto Manufacturers - Major,India,50120000000,7.63,14.76,1.79%,"1,859,014"
3751,TTP,"Tortoise Pipeline & Energy Fund, Inc.",Financial,Asset Management,USA,152250000,-,15.20,-1.23%,"39,478"
3753,TU,TELUS Corporation,Technology,Wireless Communications,Canada,22330000000,18.51,37.14,-0.38%,"484,890"
3754,TUP,Tupperware Brands Corporation,Consumer Goods,Packaging & Containers,USA,1270000000,6.31,26.01,-2.88%,"436,242"
3756,TV,"Grupo Televisa, S.A.B.",Services,Broadcasting - TV,Mexico,6390000000,20.39,10.99,0.00%,"3,004,264"
3758,TVPT,Travelport Worldwide Limited,Consumer Goods,"Recreational Goods, Other",United Kingdom,1980000000,45.64,15.70,0.00%,"1,417,119"
3759,TWI,"Titan International, Inc.",Industrial Goods,Farm & Construction Machinery,USA,378490000,99.54,6.47,-4.29%,"487,340"
3760,TWLO,Twilio Inc.,Technology,Application Software,USA,15160000000,-,122.70,0.47%,"2,842,091"
3762,TWN,"The Taiwan Fund, Inc.",Financial,Closed-End Fund - Foreign,Hong Kong,142780000,-,18.00,0.45%,"10,643"
3763,TWO,Two Harbors Investment Corp.,Financial,REIT - Residential,USA,3690000000,160.71,13.50,-0.15%,"1,959,452"
3764,TWTR,"Twitter, Inc.",Technology,Internet Information Providers,USA,26710000000,22.60,35.14,0.80%,"13,889,711"
3765,TX,Ternium S.A.,Basic Materials,Steel & Iron,Luxembourg,5460000000,3.64,27.96,-2.20%,"218,645"
3766,TXT,Textron Inc.,Industrial Goods,Aerospace/Defense - Major Diversified,USA,12120000000,10.50,50.44,-2.06%,"1,223,704"
3767,TY,Tri-Continental Corporation,Financial,Closed-End Fund - Equity,USA,1440000000,-,26.75,-0.37%,"47,871"
3770,TYG,Tortoise Energy Infrastructure Corporation,Financial,Closed-End Fund - Equity,USA,1270000000,13.13,23.59,-1.50%,"215,943"
3771,TYL,"Tyler Technologies, Inc.",Technology,Technical & System Software,USA,8050000000,58.12,211.49,0.66%,"143,067"
3775,UAA,"Under Armour, Inc.",Consumer Goods,Textile - Apparel Clothing,USA,8900000000,10360.00,20.72,-4.69%,"6,759,869"
3777,UAMY,United States Antimony Corporation,Basic Materials,Industrial Metals & Minerals,USA,34730000,250.00,0.50,0.81%,"7,532"
3778,UAN,"CVR Partners, LP",Basic Materials,Agricultural Chemicals,USA,446340000,-,3.89,0.00%,"102,775"
3780,UAVS,"AgEagle Aerial Systems, Inc.",Technology,Computer Based Systems,USA,5630000,-,0.41,0.02%,"49,859"
3781,UBA,Urstadt Biddle Properties Inc.,Financial,REIT - Retail,USA,775140000,30.31,20.49,-0.24%,"64,107"
3784,UBP,Urstadt Biddle Properties Inc.,Financial,REIT - Retail,USA,147020000,24.67,16.68,0.65%,725
3786,UBS,UBS Group AG,Financial,Foreign Money Center Banks,Switzerland,48630000000,10.65,12.52,-0.08%,"2,382,940"
3794,UDR,"UDR, Inc.",Financial,REIT - Residential,USA,12640000000,61.23,45.13,0.09%,"929,814"
3795,UE,Urban Edge Properties,Financial,REIT - Diversified,USA,2260000000,20.75,19.09,-1.29%,"538,946"
3796,UEC,Uranium Energy Corp.,Basic Materials,Industrial Metals & Minerals,USA,269260000,-,1.51,-1.31%,"1,159,462"
3799,UFAB,"Unique Fabricating, Inc.",Consumer Goods,Auto Parts,USA,41920000,11.51,4.20,0.00%,645
3800,UFI,"Unifi, Inc.",Industrial Goods,Textile Industrial,USA,363040000,25.06,19.55,-0.76%,"85,149"
3801,UFS,Domtar Corporation,Consumer Goods,Paper & Paper Products,Canada,3090000000,11.17,49.00,-1.19%,"604,037"
3806,UGI,UGI Corporation,Utilities,Diversified Utilities,USA,9260000000,22.51,53.10,0.15%,"1,307,892"
3808,UGP,Ultrapar Participacoes S.A.,Basic Materials,Oil & Gas Refining & Marketing,Brazil,6550000000,21.47,11.72,-0.76%,"831,352"
3809,UHS,"Universal Health Services, Inc.",Healthcare,Hospitals,USA,12080000000,16.26,133.85,0.64%,"617,857"
3810,UHT,Universal Health Realty Income Trust,Financial,REIT - Healthcare Facilities,USA,1050000000,44.51,78.47,-1.46%,"38,551"
3811,UIS,Unisys Corporation,Technology,Information Technology Services,USA,595240000,10.57,11.50,-1.96%,"442,361"
3816,UL,Unilever PLC,Consumer Goods,Personal Products,United Kingdom,167500000000,14.55,57.55,-0.42%,"673,646"
3821,UMC,United Microelectronics Corporation,Technology,Semiconductor Equipment & Materials,Taiwan,4830000000,23.14,1.99,4.19%,"1,370,707"
3823,UMH,"UMH Properties, Inc.",Financial,REIT - Diversified,USA,524560000,-,13.44,-1.10%,"89,160"
3824,UN,Unilever N.V.,Consumer Goods,Personal Products,Netherlands,167470000000,14.70,57.96,-0.40%,"912,547"
3825,UNF,UniFirst Corporation,Consumer Goods,Textile - Apparel Clothing,USA,2940000000,20.01,155.50,-2.29%,"142,876"
3826,UNFI,"United Natural Foods, Inc.",Services,Food Wholesale,USA,680640000,-,13.16,-2.16%,"1,041,732"
3828,UNH,UnitedHealth Group Incorporated,Healthcare,Health Care Plans,USA,237390000000,20.40,248.79,0.02%,"2,904,072"
3830,UNM,Unum Group,Financial,Accident & Health Insurance,USA,7420000000,14.68,34.71,-1.56%,"1,695,790"
3832,UNP,Union Pacific Corporation,Services,Railroads,USA,120110000000,20.96,166.09,-1.54%,"3,025,048"
3833,UNT,Unit Corporation,Basic Materials,Oil & Gas Drilling & Exploration,USA,760350000,-,14.79,-5.56%,"302,549"
3834,UNVR,Univar Inc.,Basic Materials,Chemicals - Major Diversified,USA,3700000000,16.95,22.10,-1.91%,"972,809"
3836,UPS,"United Parcel Service, Inc.",Services,Air Delivery & Freight Services,USA,96820000000,20.50,112.91,-0.93%,"2,230,051"
3839,UQM,"UQM Technologies, Inc.",Consumer Goods,Auto Parts,USA,92730000,-,1.65,-0.60%,"67,102"
3842,URG,Ur-Energy Inc.,Basic Materials,Industrial Metals & Minerals,USA,148340000,31.01,0.96,2.27%,"1,350,848"
3843,URI,"United Rentals, Inc.",Services,Rental & Leasing Services,USA,9360000000,9.03,119.57,-3.63%,"1,522,950"
3847,USA,Liberty All-Star Equity Fund,Financial,Closed-End Fund - Equity,USA,1230000000,-,6.24,0.00%,"525,066"
3848,USAC,"USA Compression Partners, LP",Basic Materials,Oil & Gas Equipment & Services,USA,1550000000,-,16.23,0.93%,"618,507"
3850,USAS,Americas Silver Corporation,Basic Materials,Silver,Canada,74760000,-,1.74,-1.69%,"108,946"
3851,USB,U.S. Bancorp,Financial,Regional - Midwest Banks,USA,78910000000,11.88,49.22,-1.32%,"4,551,068"
3854,USDP,USD Partners LP,Services,Railroads,USA,289010000,13.22,10.72,-1.20%,"143,116"
3857,USFD,US Foods Holding Corp.,Services,Food Wholesale,USA,7590000000,19.12,35.00,-0.43%,"756,584"
3859,USG,USG Corporation,Industrial Goods,General Building Materials,USA,6070000000,33.94,43.38,0.02%,"762,792"
3861,USM,United States Cellular Corporation,Technology,Wireless Communications,USA,4110000000,27.71,46.94,0.04%,"166,817"
3862,USNA,"USANA Health Sciences, Inc.",Healthcare,Drug Related Products,USA,1960000000,16.70,85.52,-0.08%,"217,523"
3866,USPH,"U.S. Physical Therapy, Inc.",Healthcare,Specialized Health Services,USA,1370000000,82.76,108.50,2.24%,"88,006"
3872,USX,"U.S. Xpress Enterprises, Inc.",Services,Trucking,USA,326600000,13.45,6.94,-2.12%,"194,368"
3874,UTF,"Cohen & Steers Infrastructure Fund, Inc",Financial,Closed-End Fund - Equity,USA,2110000000,-,24.78,0.28%,"116,623"
3875,UTG,Reaves Utility Income Fund,Financial,Closed-End Fund - Equity,USA,1650000000,56.67,33.83,-0.62%,"130,619"
3876,UTI,"Universal Technical Institute, Inc.",Services,Education & Training Services,USA,87560000,-,3.45,0.00%,"21,374"
3877,UTL,Unitil Corporation,Utilities,Diversified Utilities,USA,793430000,24.40,54.27,-0.50%,"24,125"
3880,UTX,United Technologies Corporation,Industrial Goods,Aerospace/Defense Products & Services,USA,113170000000,17.79,132.25,-0.98%,"2,089,848"
3882,UUU,"Universal Security Instruments, Inc.",Services,Security & Protection Services,USA,2830000,-,1.28,2.41%,"17,261"
3883,UUUU,Energy Fuels Inc.,Basic Materials,Industrial Metals & Minerals,USA,325910000,-,3.58,-0.83%,"1,188,910"
3884,UVE,"Universal Insurance Holdings, Inc.",Financial,Property & Casualty Insurance,USA,1080000000,9.20,30.12,-1.18%,"316,014"
3885,UVV,Universal Corporation,Consumer Goods,"Tobacco Products, Other",USA,1430000000,12.88,55.75,-2.40%,"142,316"
3888,UWN,"Nevada Gold & Casinos, Inc.",Services,Resorts & Casinos,USA,44090000,55.11,2.48,-0.40%,"540,563"
3894,V,Visa Inc.,Financial,Credit Services,USA,345990000000,33.85,157.49,-0.16%,"6,364,467"
3895,VAC,Marriott Vacations Worldwide Corporation,Services,Resorts & Casinos,USA,4340000000,76.48,99.04,-1.75%,"258,771"
3896,VALE,Vale S.A.,Basic Materials,Industrial Metals & Minerals,Brazil,72390000000,10.42,13.57,-1.81%,"15,594,111"
3898,VAPO,"Vapotherm, Inc.",Consumer Goods,Cigarettes,USA,334400000,-,20.00,0.00%,"17,614"
3899,VAR,"Varian Medical Systems, Inc.",Healthcare,Medical Instruments & Supplies,USA,12830000000,35.32,141.00,-0.68%,"465,418"
3902,VBF,Invesco Bond Fund,Financial,Closed-End Fund - Debt,USA,208660000,-,18.34,0.49%,"18,566"
3906,VCF,"Delaware Investments Colorado Municipal Income Fund, Inc.",Financial,Asset Management,USA,68110000,256.00,14.08,0.04%,"6,673"
3908,VCRA,"Vocera Communications, Inc.",Technology,Communication Equipment,USA,936040000,-,30.72,-1.41%,"193,129"
3909,VCV,Invesco California Value Municipal Income Trust,Financial,Closed-End Fund - Debt,USA,587790000,-,12.28,0.33%,"72,758"
3913,VEC,"Vectrus, Inc.",Services,Business Services,USA,322480000,9.87,28.87,-0.62%,"105,473"
3914,VEDL,Vedanta Limited,Basic Materials,Industrial Metals & Minerals,India,9780000000,-,10.84,-0.46%,"310,779"
3915,VEEV,Veeva Systems Inc.,Technology,Healthcare Information Services,USA,19140000000,84.21,131.88,0.69%,"806,616"
3918,VER,"VEREIT, Inc.",Financial,REIT - Diversified,USA,7930000000,-,8.17,-1.33%,"7,337,743"
3919,VET,Vermilion Energy Inc.,Basic Materials,Oil & Gas Drilling & Exploration,Canada,3880000000,-,25.41,-0.24%,"231,522"
3921,VFC,V.F. Corporation,Consumer Goods,Textile - Apparel Clothing,USA,35240000000,25.22,88.69,-1.27%,"1,625,407"
3923,VFL,Delaware Investments National Municipal Income Fund,Financial,Asset Management,USA,57960000,284.44,12.80,0.79%,"12,659"
3924,VG,Vonage Holdings Corp.,Technology,Diversified Communication Services,USA,2340000000,68.39,9.78,0.31%,"3,466,592"
3928,VGR,Vector Group Ltd.,Consumer Goods,Cigarettes,USA,1460000000,28.01,10.42,-1.98%,"572,251"
3930,VGZ,Vista Gold Corp.,Basic Materials,Gold,USA,68160000,-,0.70,-0.13%,"39,228"
3931,VHC,VirnetX Holding Corp,Technology,Internet Software & Services,USA,414980000,-,6.19,1.48%,"242,961"
3932,VHI,"Valhi, Inc.",Basic Materials,Chemicals - Major Diversified,USA,746570000,2.67,2.24,-3.86%,"268,611"
3934,VICI,VICI Properties Inc.,Financial,REIT - Diversified,USA,8850000000,15.48,22.03,-0.23%,"2,777,334"
3940,VIPS,Vipshop Holdings Limited,Services,Catalog & Mail Order Houses,China,5270000000,18.22,8.27,-3.05%,"10,165,334"
3942,VISI,"Volt Information Sciences, Inc.",Services,Staffing & Outsourcing Services,USA,101710000,-,4.80,2.13%,"25,231"
3943,VIV,Telefonica Brasil S.A.,Technology,Wireless Communications,Brazil,20340000000,9.18,12.57,-2.86%,"3,595,408"
3946,VJET,voxeljet AG,Technology,Computer Peripherals,Germany,51090000,-,2.19,-0.45%,"8,234"
3947,VKI,Invesco Advantage Municipal Income Trust II,Financial,Closed-End Fund - Debt,USA,479430000,317.65,10.80,0.28%,"69,508"
3948,VKQ,Invesco Municipal Trust,Financial,Closed-End Fund - Debt,USA,667710000,160.93,12.07,0.33%,"76,159"
3949,VLO,Valero Energy Corporation,Basic Materials,Oil & Gas Refining & Marketing,USA,35750000000,11.75,85.11,-1.26%,"2,419,392"
3950,VLRS,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",Services,Major Airlines,Mexico,786240000,-,8.86,-1.56%,"95,039"
3951,VLT,Invesco High Income Trust II,Financial,Closed-End Fund - Debt,USA,117720000,44.21,14.50,0.00%,"38,844"
3953,VMC,Vulcan Materials Company,Industrial Goods,General Building Materials,USA,15730000000,30.90,119.70,-0.82%,"685,317"
3954,VMI,"Valmont Industries, Inc.",Industrial Goods,Metal Fabrication,USA,2790000000,30.26,127.53,-3.31%,"171,611"
3955,VMM,"Delaware Investments Minnesota Municipal Income Fund II, Inc.",Financial,Asset Management,USA,144850000,-,12.59,0.24%,"12,939"
3956,VMO,Invesco Municipal Opportunity Trust,Financial,Closed-End Fund - Debt,USA,811000000,235.88,12.03,0.33%,"114,603"
3957,VMW,"VMware, Inc.",Technology,Technical & System Software,USA,74410000000,31.69,185.70,-0.44%,"646,848"
3958,VNCE,Vince Holding Corp.,Consumer Goods,Textile - Apparel Clothing,USA,156650000,-,13.40,0.60%,"15,660"
3959,VNE,"Veoneer, Inc.",Consumer Goods,Auto Parts,Sweden,2270000000,-,25.29,-0.08%,"401,850"
3962,VNO,Vornado Realty Trust,Financial,REIT - Diversified,USA,12850000000,33.77,67.85,-1.04%,"979,432"
3964,VNRX,VolitionRx Limited,Healthcare,Medical Laboratories & Research,Singapore,119480000,-,3.16,1.94%,"41,343"
3965,VNTR,Venator Materials PLC,Basic Materials,Specialty Chemicals,United Kingdom,639740000,-,5.80,-2.36%,"772,884"
3967,VOC,VOC Energy Trust,Basic Materials,Independent Oil & Gas,USA,103850000,8.56,6.08,-1.14%,"29,977"
3974,VOYA,"Voya Financial, Inc.",Financial,Asset Management,USA,7490000000,20.13,51.90,-1.22%,"1,318,866"
3975,VPG,"Vishay Precision Group, Inc.",Technology,Scientific & Technical Instruments,USA,485850000,20.89,36.53,-0.65%,"41,151"
3981,VRS,Verso Corporation,Consumer Goods,Paper & Paper Products,USA,761230000,4.57,22.05,-0.85%,"293,761"
3982,VRTV,Veritiv Corporation,Consumer Goods,Packaging & Containers,USA,421310000,27.21,26.99,-2.10%,"48,315"
3983,VSH,"Vishay Intertechnology, Inc.",Technology,Semiconductor - Broad Line,USA,2880000000,8.52,19.97,-2.49%,"649,956"
3984,VSI,"Vitamin Shoppe, Inc.",Services,"Specialty Retail, Other",USA,164470000,13.12,6.85,-0.87%,"387,387"
3986,VSLR,"Vivint Solar, Inc.",Technology,Semiconductor - Specialized,USA,601210000,-,5.15,-0.77%,"300,687"
3987,VSM,"Versum Materials, Inc.",Basic Materials,Chemicals - Major Diversified,USA,5640000000,23.48,51.84,0.12%,"3,077,970"
3989,VST,Vistra Energy Corp.,Utilities,Electric Utilities,USA,12440000000,-,25.49,-1.05%,"4,313,059"
3990,VSTO,Vista Outdoor Inc.,Consumer Goods,Sporting Goods,USA,461730000,-,8.02,-3.61%,"540,027"
3995,VTN,Invesco Trust for Investment Grade New York Municipals,Financial,Closed-End Fund - Debt,USA,255740000,-,13.13,0.29%,"26,178"
3996,VTR,"Ventas, Inc.",Financial,REIT - Healthcare Facilities,USA,22140000000,65.59,62.11,-0.16%,"1,131,630"
4001,VVI,Viad Corp,Services,Business Services,USA,1110000000,25.90,55.69,-2.32%,"145,708"
4002,VVR,Invesco Senior Income Trust,Financial,Closed-End Fund - Debt,USA,772350000,15.38,4.29,0.00%,"222,072"
4003,VVV,Valvoline Inc.,Basic Materials,Oil & Gas Refining & Marketing,USA,3510000000,15.43,18.66,-1.06%,"999,804"
4007,VZ,Verizon Communications Inc.,Technology,Telecom Services - Domestic,USA,241600000000,15.53,58.40,-1.23%,"10,414,416"
4008,W,Wayfair Inc.,Services,Catalog & Mail Order Houses,USA,13530000000,-,145.63,-2.86%,"1,229,561"
4009,WAAS,AquaVenture Holdings Limited,Utilities,Water Utilities,British Virgin Islands,504270000,-,19.13,-3.58%,"33,604"
4010,WAB,Wabtec Corporation,Services,Railroads,USA,11980000000,25.52,73.95,-1.95%,"972,028"
4011,WAGE,"WageWorks, Inc.",Services,Management Services,USA,1570000000,41.04,39.48,-0.18%,"398,097"
4012,WAIR,"Wesco Aircraft Holdings, Inc.",Services,Industrial Equipment Wholesale,USA,804080000,125.38,8.15,-2.86%,"395,740"
4013,WAL,Western Alliance Bancorporation,Financial,Regional - Pacific Banks,USA,4520000000,10.43,43.12,-2.04%,"683,709"
4015,WAT,Waters Corporation,Healthcare,Medical Instruments & Supplies,USA,17560000000,32.48,249.41,-1.48%,"659,850"
4016,WBAI,500.com Limited,Services,Gaming Activities,China,603870000,-,14.05,-0.71%,"5,583"
4018,WBC,WABCO Holdings Inc.,Consumer Goods,Auto Parts,USA,6850000000,17.70,133.60,0.19%,"1,139,390"
4031,WBK,Westpac Banking Corporation,Financial,Foreign Money Center Banks,Australia,63340000000,11.21,18.35,-0.70%,"241,902"
4032,WBS,Webster Financial Corporation,Financial,Regional - Northeast Banks,USA,4870000000,14.32,52.93,-1.38%,"325,050"
4033,WBT,"Welbilt, Inc.",Industrial Goods,Diversified Machinery,USA,2300000000,33.88,16.40,-1.86%,"958,004"
4034,WCC,"WESCO International, Inc.",Services,Industrial Equipment Wholesale,USA,2420000000,11.38,53.80,-2.64%,"404,463"
4035,WCG,"WellCare Health Plans, Inc.",Healthcare,Health Care Plans,USA,14330000000,30.28,286.57,0.27%,"1,674,977"
4037,WCN,"Waste Connections, Inc.",Industrial Goods,Waste Management,USA,23080000000,42.39,87.71,-0.06%,"456,115"
